timestamp,lat,lng,address,pm25,pm10,no2,o3,co,so2,aqi,ph,turbidity,conductivity,dissolved_oxygen,temperature,soil_ph,organic_matter,nitrogen,phosphorus,potassium,lead,cadmium,mercury,arsenic,chromium,day_noise,night_noise,peak_noise,equivalent_noise,biodiversity_index,green_coverage,air_pollution_index,water_pollution_index,soil_contamination_index,overall_health_score
2025-06-17T13:04:15.823557,39.799803,-107.566827,Sample Location 72,13.8,27.5,26.1,50.4,1.44,14.5,61.0,8.17,2.31,425.0,8.2,17.1,6.89,3.55,28.8,15.5,143.3,8.08,0.53,0.47,1.56,1.53,48.5,37.6,78.1,59.4,0.39,38.2,46.1,55.1,30.8,56.0
2025-06-17T15:04:15.823557,29.91026,-90.631762,Sample Location 89,33.9,41.8,35.0,62.9,1.73,7.2,32.0,6.7,1.04,781.0,6.2,16.1,6.47,1.89,41.7,21.0,156.6,0.8,0.86,0.94,0.84,10.2,51.5,39.0,78.1,50.9,0.44,28.4,24.3,58.5,25.4,52.7
2025-06-17T17:04:15.823557,44.948042,-97.554099,Sample Location 14,17.4,44.6,18.3,38.0,0.88,9.2,40.0,7.76,1.35,727.0,8.1,18.4,6.9,4.01,36.7,5.8,188.1,2.12,0.06,0.49,2.62,0.63,63.6,46.9,74.4,64.5,0.58,30.8,22.6,52.9,32.9,53.6
2025-06-17T19:04:15.823557,27.511436,-89.687887,Sample Location 51,25.6,31.2,19.5,58.0,1.07,13.2,88.0,6.85,4.83,441.0,6.7,24.6,6.53,3.55,46.1,8.9,99.2,3.62,0.44,0.44,0.85,13.78,52.3,39.2,67.3,68.9,0.53,15.3,50.8,49.7,11.6,77.8
2025-06-17T21:04:15.823557,32.635201,-118.652301,Sample Location 69,22.0,40.5,16.7,43.3,1.31,8.8,35.0,7.7,0.98,342.0,8.3,21.5,6.31,1.72,45.0,15.1,114.6,1.85,1.76,0.16,4.31,3.21,63.7,44.8,72.0,50.9,0.75,36.2,41.4,30.0,37.2,62.0
2025-06-17T23:04:15.823557,37.608239,-98.515925,Sample Location 26,30.5,12.0,47.9,26.7,0.89,4.2,63.0,7.87,4.05,224.0,10.9,15.2,7.49,4.98,41.0,10.2,143.1,5.18,0.09,0.39,1.23,14.31,50.0,54.2,79.9,58.2,0.57,33.8,39.2,32.4,19.4,88.8
2025-06-18T01:04:15.823557,30.248129,-106.776827,Sample Location 40,32.4,40.2,11.3,37.9,2.07,10.3,61.0,8.11,3.15,225.0,7.3,24.3,6.81,1.9,36.5,11.2,191.4,6.13,1.09,0.7,2.29,13.77,64.7,39.0,71.0,66.3,0.51,36.2,42.9,52.8,18.7,67.7
2025-06-18T03:04:15.823557,30.718026,-108.830766,Sample Location 13,34.7,56.0,47.4,68.4,2.61,2.1,58.0,6.56,0.39,422.0,8.3,21.8,7.17,3.36,36.7,15.8,143.1,8.78,1.93,0.54,1.09,13.25,45.5,47.4,71.7,60.4,0.41,33.0,20.8,48.1,35.6,62.2
2025-06-18T05:04:15.823557,29.10643,-107.605571,Sample Location 11,30.5,45.5,15.0,54.1,1.95,13.3,54.0,8.25,2.76,699.0,11.4,18.3,7.24,2.35,44.0,18.5,147.2,4.18,0.65,0.85,0.19,7.66,47.9,44.8,62.7,59.6,0.57,18.1,27.8,34.5,11.5,56.2
2025-06-18T07:04:15.823557,34.96773,-87.014803,Sample Location 45,27.6,49.5,20.3,20.0,1.05,9.0,74.0,8.46,0.85,732.0,9.8,23.7,7.08,4.44,10.4,19.8,78.3,2.64,1.8,0.99,0.9,8.43,48.1,43.3,69.9,59.2,0.37,15.9,64.1,25.6,21.0,84.2
2025-06-18T09:04:15.823557,45.889782,-113.147522,Sample Location 44,16.5,35.1,41.7,36.6,1.83,8.2,55.0,6.78,4.76,602.0,8.2,23.6,6.75,1.32,40.2,11.9,80.4,8.8,0.77,0.46,4.34,5.73,60.2,54.0,76.3,52.4,0.57,19.4,78.2,29.6,14.0,77.4
2025-06-18T11:04:15.823557,30.875582,-101.635364,Sample Location 36,25.1,27.5,43.8,39.6,2.11,6.8,32.0,6.54,4.74,749.0,9.9,17.2,6.7,3.97,34.7,10.1,76.0,1.55,0.18,0.9,0.82,12.38,64.7,43.2,79.8,68.3,0.72,35.2,47.4,58.5,35.7,78.8
2025-06-18T13:04:15.823557,37.957944,-104.094692,Sample Location 43,6.7,55.8,17.3,68.9,0.66,12.1,79.0,6.97,0.26,623.0,10.3,18.7,7.13,3.22,27.2,21.4,137.6,4.59,0.81,0.25,2.9,10.28,54.8,37.1,80.0,56.0,0.71,12.2,72.8,54.3,25.7,58.0
2025-06-18T15:04:15.823557,48.612283,-118.323579,Sample Location 90,16.7,12.7,45.6,34.8,0.78,5.1,37.0,7.98,4.28,616.0,6.9,18.6,6.92,1.39,41.0,11.8,112.0,5.95,0.79,0.83,0.92,12.48,59.8,43.3,71.9,58.9,0.6,28.3,79.5,53.3,24.9,54.6
2025-06-18T17:04:15.823557,38.936522,-72.260703,Sample Location 88,6.9,56.1,12.4,63.5,2.16,11.9,85.0,6.66,1.07,463.0,11.1,21.0,6.52,1.48,20.0,18.0,107.3,5.45,0.4,0.35,3.32,8.5,48.9,51.2,79.2,62.9,0.59,21.1,24.8,55.8,6.7,50.9
2025-06-18T19:04:15.823557,28.961926,-106.154689,Sample Location 81,29.1,30.0,23.2,48.9,1.64,14.8,90.0,6.54,3.49,330.0,9.5,20.0,7.32,3.3,37.0,20.0,124.4,7.22,0.24,0.8,0.46,13.07,54.0,44.7,72.1,59.2,0.64,17.0,31.8,18.4,25.9,82.3
2025-06-18T21:04:15.823557,40.014269,-96.934387,Sample Location 55,13.5,27.0,24.4,39.8,2.79,11.6,76.0,6.79,4.82,550.0,8.9,19.8,6.15,2.34,15.2,16.5,184.0,6.49,0.04,0.91,3.75,2.3,58.4,35.7,67.8,66.8,0.77,36.4,61.2,53.9,17.5,72.4
2025-06-18T23:04:15.823557,44.990733,-77.077122,Sample Location 10,7.2,21.7,43.1,40.3,2.25,12.2,78.0,8.29,3.12,718.0,7.2,15.5,6.37,2.72,47.2,23.9,85.8,0.99,0.62,0.58,0.22,1.56,61.5,42.2,62.2,69.0,0.44,14.3,42.0,29.7,18.6,77.8
2025-06-19T01:04:15.823557,26.084365,-95.386715,Sample Location 39,19.6,31.8,26.5,66.4,2.12,9.6,91.0,7.13,1.52,494.0,11.0,24.7,6.01,4.84,34.1,20.2,111.1,1.75,1.76,0.83,3.92,7.47,57.3,54.3,65.7,63.6,0.49,34.4,37.1,13.6,9.4,73.5
2025-06-19T03:04:15.823557,38.150972,-74.890617,Sample Location 11,20.1,34.3,20.4,55.5,1.89,13.8,68.0,8.38,1.43,440.0,7.7,19.5,7.47,2.4,17.0,7.9,80.5,5.2,0.31,0.2,0.36,11.84,60.9,54.2,77.3,65.3,0.31,19.9,71.1,37.8,25.8,84.3
2025-06-19T05:04:15.823557,36.769803,-97.1329,Sample Location 75,16.4,29.2,10.1,64.9,1.05,8.6,68.0,7.17,2.52,350.0,12.0,21.0,7.26,4.88,12.0,22.9,84.0,1.77,0.95,0.77,0.11,5.45,60.6,44.1,63.0,60.8,0.8,12.8,61.7,47.0,37.6,68.0
2025-06-19T07:04:15.823557,26.181725,-93.011283,Sample Location 56,27.1,19.4,11.1,31.6,2.29,6.3,68.0,7.27,0.08,771.0,10.4,21.1,6.77,1.15,24.6,24.4,58.1,3.99,0.66,0.88,2.95,5.55,55.2,37.8,63.9,50.6,0.41,20.1,66.4,44.6,32.4,83.9
2025-06-19T09:04:15.823557,38.923535,-100.876011,Sample Location 95,12.2,26.2,29.4,49.8,1.28,13.2,70.0,8.31,3.84,513.0,8.8,20.5,6.49,1.29,13.8,19.6,84.2,3.49,0.68,0.64,4.85,2.41,57.7,44.5,77.7,55.6,0.74,25.1,75.3,47.8,7.5,61.8
2025-06-19T11:04:15.823557,30.554933,-88.343605,Sample Location 61,17.5,44.5,23.4,77.2,1.24,5.9,78.0,7.85,2.17,321.0,9.0,20.5,7.19,3.97,30.9,13.5,130.0,8.8,1.59,0.27,3.54,4.51,57.1,39.2,73.0,57.8,0.35,20.5,61.3,42.8,35.9,54.7
2025-06-19T13:04:15.823557,44.670603,-76.011532,Sample Location 26,10.0,27.7,44.3,22.3,1.57,7.5,47.0,6.82,3.49,757.0,9.3,24.4,6.5,4.06,22.8,6.4,89.2,5.14,0.6,0.27,2.04,8.42,48.8,50.4,78.1,54.4,0.73,38.3,41.4,48.6,17.9,77.0
2025-06-19T15:04:15.823557,47.590099,-104.204946,Sample Location 87,8.8,56.4,47.2,37.1,1.41,5.8,91.0,7.91,4.73,244.0,11.8,23.9,6.12,2.63,15.5,11.8,58.1,7.95,1.75,0.53,1.26,13.35,47.9,51.6,75.6,55.0,0.54,34.3,60.3,52.0,7.2,59.9
2025-06-19T17:04:15.823557,26.994731,-106.38145,Sample Location 4,15.8,25.5,12.6,72.5,1.5,11.0,65.0,8.42,1.79,395.0,11.6,20.9,6.24,3.08,15.6,14.0,57.5,1.74,1.26,0.4,2.13,7.36,64.9,43.3,79.6,60.6,0.41,14.5,65.8,36.3,10.8,75.4
2025-06-19T19:04:15.823557,38.267872,-118.466673,Sample Location 62,31.7,57.5,39.5,51.0,1.95,6.5,33.0,7.86,1.9,621.0,7.6,22.4,6.81,2.94,22.2,14.1,127.3,3.63,1.69,0.68,4.64,2.11,63.8,39.5,60.8,57.9,0.4,19.0,79.7,23.7,29.7,54.3
2025-06-19T21:04:15.823557,33.827559,-80.83138,Sample Location 26,34.4,40.3,26.0,73.6,2.2,9.7,20.0,8.25,1.41,641.0,10.5,16.3,6.02,4.24,36.0,23.3,161.3,5.9,1.27,0.61,2.25,4.24,64.9,42.5,62.8,58.4,0.52,37.4,51.6,59.5,38.1,76.2
2025-06-19T23:04:15.823557,49.548951,-87.811743,Sample Location 46,22.6,11.9,13.1,52.1,2.24,13.6,89.0,7.33,0.76,442.0,6.6,15.7,7.29,1.46,29.1,17.0,141.2,9.09,0.51,0.15,3.24,10.39,45.4,53.1,64.6,61.8,0.62,35.1,34.6,27.8,35.8,81.5
2025-06-20T01:04:15.823557,44.573115,-93.090752,Sample Location 13,6.0,37.5,25.6,46.4,2.21,13.9,24.0,7.96,4.7,588.0,10.3,22.6,7.44,2.77,18.4,5.6,184.8,3.34,1.1,0.91,3.53,13.82,46.9,53.0,74.6,54.2,0.31,11.6,53.7,14.3,25.7,86.2
2025-06-20T03:04:15.823557,39.766162,-75.290822,Sample Location 62,5.6,12.8,13.1,52.0,1.12,8.1,24.0,7.94,1.79,323.0,11.5,15.6,7.25,1.79,27.0,9.0,115.5,5.18,0.98,0.89,0.18,7.77,48.2,44.3,71.5,67.1,0.41,30.7,44.1,54.3,11.2,72.8
2025-06-20T05:04:15.823557,26.899056,-113.047596,Sample Location 33,15.5,21.9,28.6,55.9,2.98,5.3,78.0,7.85,0.31,231.0,12.0,24.4,7.15,3.43,26.4,9.0,167.8,7.97,0.94,0.57,1.29,0.18,60.8,45.1,69.2,56.3,0.35,21.0,72.5,20.0,22.5,71.1
2025-06-20T07:04:15.823557,26.712059,-115.231716,Sample Location 56,28.8,34.9,32.1,69.5,2.21,11.8,38.0,8.05,0.81,251.0,7.5,15.8,7.45,1.15,16.5,8.3,102.9,6.32,0.29,0.09,0.72,7.31,48.9,47.3,73.8,52.2,0.72,23.1,27.9,19.5,25.3,66.6
2025-06-20T09:04:15.823557,46.37247,-96.66448,Sample Location 27,23.9,39.6,31.6,47.0,2.84,4.4,66.0,8.39,0.83,337.0,6.5,22.2,6.46,4.68,15.0,11.5,101.1,3.27,0.71,0.25,1.51,11.97,46.1,37.7,63.9,68.0,0.77,25.9,27.2,52.8,16.7,64.4
2025-06-20T11:04:15.823557,26.600972,-109.011991,Sample Location 76,18.4,59.0,43.4,51.5,1.4,6.5,83.0,7.79,2.56,566.0,8.1,20.5,7.37,2.89,45.8,12.5,136.9,1.52,1.65,0.79,3.65,10.86,51.2,47.4,72.0,56.5,0.6,16.0,56.7,14.6,9.4,69.8
2025-06-20T13:04:15.823557,47.070191,-71.132369,Sample Location 55,30.1,21.6,33.7,53.5,1.26,9.6,28.0,7.06,0.88,723.0,11.8,21.8,7.34,2.35,37.6,10.9,78.6,4.08,1.54,0.07,4.63,12.91,55.9,47.0,66.5,61.3,0.71,24.1,54.4,29.1,26.8,54.9
2025-06-20T15:04:15.823557,29.696733,-82.393703,Sample Location 91,33.0,36.4,30.9,43.1,1.56,4.6,36.0,6.62,4.56,324.0,8.9,17.0,7.02,1.1,43.4,9.3,185.9,6.17,1.57,0.38,0.87,5.81,60.2,50.9,64.6,63.7,0.63,23.5,62.3,50.6,21.8,85.2
2025-06-20T17:04:15.823557,39.563272,-83.956055,Sample Location 7,10.8,33.3,41.1,58.1,1.95,14.3,28.0,7.3,3.96,614.0,11.4,19.4,6.02,3.76,30.9,22.2,177.7,4.41,1.55,0.51,3.96,8.62,63.4,54.7,60.8,65.1,0.65,38.1,48.2,10.6,28.1,86.3
2025-06-20T19:04:15.823557,39.389586,-96.347743,Sample Location 68,25.8,12.8,42.2,52.6,0.82,11.2,66.0,7.45,3.19,555.0,10.5,17.3,6.47,2.99,44.1,23.9,80.0,9.08,1.11,0.98,1.31,6.33,54.3,54.8,77.0,54.1,0.61,10.4,78.7,52.8,18.8,56.8
2025-06-20T21:04:15.823557,35.101695,-118.283713,Sample Location 29,22.7,56.3,22.9,56.5,2.37,10.3,44.0,7.27,3.39,733.0,6.9,20.8,6.27,4.08,42.9,11.5,113.9,0.55,1.84,0.71,3.16,4.92,60.7,44.3,73.4,57.2,0.33,24.6,42.6,26.4,24.4,54.3
2025-06-20T23:04:15.823557,47.314003,-92.341122,Sample Location 94,17.7,53.6,49.6,79.6,1.9,3.4,99.0,7.28,2.88,496.0,6.2,24.6,6.81,4.97,47.4,7.6,113.3,9.87,0.32,0.03,1.03,6.0,53.8,45.6,64.9,50.2,0.75,38.2,68.5,24.9,33.7,60.1
2025-06-21T01:04:15.823557,34.5983,-100.087157,Sample Location 4,23.0,51.3,16.4,35.9,2.46,6.9,93.0,7.96,0.13,719.0,10.2,24.1,6.93,1.22,30.7,15.4,165.4,2.21,0.69,0.35,3.22,11.79,56.5,47.4,60.9,57.1,0.66,31.4,20.5,22.7,31.1,80.6
2025-06-21T03:04:15.823557,26.034181,-87.893343,Sample Location 98,14.4,15.7,10.3,28.8,0.93,6.2,80.0,7.68,1.37,771.0,11.1,17.6,6.14,3.64,17.1,9.0,136.5,1.76,1.58,0.79,2.7,0.81,53.8,41.7,78.4,57.4,0.79,11.6,40.1,49.8,19.9,83.2
2025-06-21T05:04:15.823557,41.666331,-83.513809,Sample Location 54,6.4,11.4,15.1,40.0,2.74,12.5,100.0,6.6,4.39,516.0,7.1,16.8,6.16,1.16,48.7,7.0,61.0,4.44,0.42,0.77,2.94,8.63,53.4,44.2,76.9,61.5,0.37,21.9,41.6,53.0,23.7,81.0
2025-06-21T07:04:15.823557,49.733463,-71.324878,Sample Location 6,17.9,54.0,25.5,20.3,2.63,4.4,71.0,8.35,0.74,562.0,9.9,23.4,6.91,4.47,30.3,8.9,119.5,2.97,0.86,0.53,0.26,10.45,58.9,47.7,76.0,57.1,0.47,19.2,63.2,36.9,34.9,81.4
2025-06-21T09:04:15.823557,37.063065,-84.775538,Sample Location 12,21.0,16.8,34.8,41.7,2.27,5.6,32.0,8.46,0.19,441.0,6.1,22.5,7.26,4.77,31.8,17.4,82.5,6.25,0.02,0.92,3.1,5.48,63.3,42.8,61.4,56.8,0.48,18.8,73.3,28.8,13.9,84.8
2025-06-21T11:04:15.823557,34.143743,-118.504381,Sample Location 20,10.6,43.1,26.0,60.9,1.74,9.3,24.0,7.99,0.33,731.0,8.0,19.9,6.32,1.8,15.7,12.0,128.0,2.74,0.96,0.23,2.04,9.02,48.3,35.6,68.2,68.3,0.77,19.8,47.6,57.1,39.8,76.7
2025-06-21T13:04:15.823557,25.067768,-75.025804,Sample Location 82,21.8,42.9,29.5,50.0,2.57,3.3,36.0,6.84,0.67,716.0,10.0,23.7,6.28,4.21,22.0,10.6,73.2,3.68,0.66,0.05,0.98,10.84,54.2,53.8,69.6,52.2,0.55,30.6,78.3,20.9,35.4,51.9
2025-06-21T15:04:15.823557,25.522924,-119.463312,Sample Location 17,9.0,47.0,35.7,68.2,1.74,5.9,23.0,7.28,4.06,368.0,8.1,16.1,6.59,3.87,20.5,6.4,169.0,5.83,0.98,0.29,1.53,8.41,53.2,51.5,69.9,52.4,0.7,26.6,73.0,36.2,16.1,82.4
2025-06-21T17:04:15.823557,25.112417,-104.838244,Sample Location 67,20.0,48.3,47.9,30.4,1.19,2.8,39.0,8.2,0.22,518.0,6.8,19.0,7.31,2.5,18.2,7.3,178.5,3.74,1.56,0.66,1.41,0.89,64.1,39.4,62.3,57.6,0.78,37.3,30.6,10.7,14.8,53.7
2025-06-21T19:04:15.823557,25.841376,-100.596099,Sample Location 3,16.2,33.0,18.0,73.4,2.72,9.3,34.0,6.99,0.05,494.0,11.7,20.9,7.17,2.72,20.3,20.9,76.6,6.46,0.52,0.1,2.07,2.87,51.5,52.4,68.5,52.8,0.78,27.8,45.2,26.4,10.4,80.3
2025-06-21T21:04:15.823557,29.919651,-103.475536,Sample Location 69,23.9,51.4,16.2,64.1,2.97,8.5,66.0,6.9,1.28,446.0,10.9,19.8,6.88,2.46,25.3,13.3,178.2,4.93,1.99,0.88,3.06,13.48,54.9,44.8,64.3,55.0,0.75,24.3,41.3,19.7,31.2,50.1
2025-06-21T23:04:15.823557,27.290747,-96.160447,Sample Location 59,16.3,41.3,42.0,38.4,0.52,8.3,71.0,7.24,2.32,682.0,6.1,21.2,6.58,3.17,34.3,16.4,78.3,4.56,0.22,0.75,0.05,9.21,50.1,35.7,66.7,57.2,0.57,39.3,25.9,49.8,28.3,86.6
2025-06-22T01:04:15.823557,37.636646,-87.557639,Sample Location 77,21.8,16.7,22.1,78.9,2.99,7.1,55.0,7.95,3.41,295.0,7.7,23.7,6.37,4.45,32.7,5.3,134.9,0.44,1.7,0.43,3.92,2.97,61.2,48.7,73.1,59.1,0.31,36.4,24.3,45.3,20.0,63.4
2025-06-22T03:04:15.823557,34.482567,-86.031608,Sample Location 51,6.2,28.6,49.1,49.9,0.91,3.3,59.0,7.93,3.63,258.0,10.0,24.9,6.09,3.79,29.9,11.3,190.4,6.94,0.19,0.86,2.2,4.72,60.2,37.2,63.2,57.1,0.45,16.7,41.5,31.9,8.2,61.8
2025-06-22T05:04:15.823557,49.236279,-84.786573,Sample Location 88,20.1,52.9,36.0,30.8,1.73,3.2,73.0,8.15,3.19,239.0,7.1,15.2,6.28,3.42,12.1,7.5,105.2,0.49,1.41,0.53,3.87,0.45,45.5,42.4,62.7,55.1,0.71,15.0,73.9,27.5,22.1,52.7
2025-06-22T07:04:15.823557,46.423167,-97.946775,Sample Location 36,10.9,59.9,32.2,53.3,2.67,9.3,36.0,6.92,0.64,550.0,7.3,23.4,6.46,4.44,44.9,6.9,70.2,5.89,1.76,0.96,0.33,3.99,56.6,44.0,75.9,66.5,0.67,18.4,55.1,34.9,36.3,52.3
2025-06-22T09:04:15.823557,48.215164,-99.925814,Sample Location 16,14.2,36.1,10.9,64.6,2.24,2.7,94.0,8.03,2.13,326.0,10.6,22.2,6.42,3.41,43.7,11.2,159.0,7.19,0.81,0.29,1.05,1.62,58.6,37.4,63.4,61.9,0.64,37.8,79.2,56.1,32.6,67.1
2025-06-22T11:04:15.823557,37.959918,-110.120859,Sample Location 28,13.2,43.3,36.3,30.3,1.15,9.8,90.0,7.38,4.22,754.0,10.3,20.8,6.71,2.52,27.9,7.9,100.7,8.15,0.32,0.9,1.43,11.59,47.9,45.7,65.9,59.8,0.72,30.7,65.7,37.0,24.0,78.1
2025-06-22T13:04:15.823557,28.53992,-86.211662,Sample Location 65,34.1,25.1,12.0,67.6,2.91,14.9,41.0,6.5,2.8,684.0,6.9,22.2,6.0,3.98,47.3,9.3,141.9,1.53,1.14,0.55,2.15,4.19,56.6,51.4,75.3,51.8,0.63,38.9,56.6,12.2,7.9,76.4
2025-06-22T15:04:15.823557,45.777391,-113.258086,Sample Location 80,16.1,38.0,26.8,33.2,2.11,3.8,80.0,7.97,2.33,467.0,7.8,24.0,6.82,3.04,39.9,11.3,183.8,6.16,1.41,0.35,4.11,4.48,46.2,47.8,67.2,56.7,0.37,32.9,31.1,45.0,25.1,79.2
2025-06-22T17:04:15.823557,44.113949,-117.501887,Sample Location 27,24.5,48.3,32.8,40.4,1.09,11.3,94.0,6.58,3.9,381.0,9.2,17.1,7.18,3.02,25.8,12.1,191.5,7.33,0.64,0.76,4.46,10.16,57.9,41.4,66.6,68.3,0.71,33.0,41.5,37.9,15.7,79.2
2025-06-22T19:04:15.823557,48.72927,-73.950849,Sample Location 54,24.7,57.6,33.8,22.2,1.51,3.0,94.0,7.51,2.04,335.0,6.4,18.2,6.1,1.95,13.2,19.2,90.5,6.59,0.55,0.94,1.02,10.46,59.0,46.9,66.4,51.8,0.37,31.8,54.1,17.9,8.3,74.6
2025-06-22T21:04:15.823557,47.822839,-81.458867,Sample Location 83,15.6,40.8,35.4,29.3,1.03,10.0,35.0,7.5,1.04,389.0,9.8,20.4,6.12,1.79,34.7,17.5,118.7,3.12,1.38,0.65,1.85,4.68,53.4,49.9,78.9,68.3,0.38,18.9,63.4,48.0,26.2,66.0
2025-06-22T23:04:15.823557,33.834667,-99.457726,Sample Location 6,34.0,27.7,28.1,51.8,2.91,2.8,57.0,7.05,3.54,666.0,7.8,15.9,6.39,4.82,47.2,14.1,85.4,5.98,1.46,0.28,1.51,8.03,47.2,46.7,66.3,60.7,0.67,19.0,79.1,48.9,36.7,81.3
2025-06-23T01:04:15.823557,38.513002,-111.139,Sample Location 81,19.1,36.7,29.4,74.9,1.36,11.4,97.0,7.67,1.87,415.0,8.5,24.5,6.47,3.17,42.1,7.8,51.9,6.51,1.04,0.45,3.09,9.49,49.1,48.3,71.9,57.1,0.46,29.9,43.3,18.0,24.6,55.2
2025-06-23T03:04:15.823557,29.842477,-109.05663,Sample Location 21,31.3,46.9,15.0,60.0,2.98,3.3,72.0,6.56,1.09,303.0,6.1,23.3,6.08,4.58,33.9,9.2,117.6,9.88,0.65,0.39,3.73,3.92,56.2,38.4,70.2,66.6,0.49,19.9,72.8,29.1,38.1,51.1
2025-06-23T05:04:15.823557,45.968108,-82.50161,Sample Location 14,15.4,46.4,21.5,49.5,1.51,2.6,82.0,7.94,0.17,602.0,11.0,15.5,7.35,3.74,28.7,6.5,74.6,7.89,1.46,0.12,1.51,2.38,45.3,49.2,77.5,61.7,0.64,15.4,25.1,37.4,14.0,66.1
2025-06-23T07:04:15.823557,37.193746,-111.926638,Sample Location 93,29.9,42.4,17.2,50.9,0.6,11.0,82.0,8.11,2.29,510.0,6.3,20.0,6.07,2.23,36.9,8.5,69.7,7.73,0.92,0.64,1.83,9.19,64.2,40.2,68.5,61.9,0.63,12.8,64.1,15.9,8.2,69.4
2025-06-23T09:04:15.823557,28.464183,-86.486209,Sample Location 91,23.0,40.9,16.5,23.3,1.67,11.2,44.0,6.69,0.06,373.0,11.1,18.0,6.11,3.61,17.3,16.7,168.2,1.69,0.58,0.34,3.67,0.08,50.1,53.4,77.4,56.0,0.39,15.1,63.3,32.1,17.9,88.3
2025-06-23T11:04:15.823557,26.117751,-105.931684,Sample Location 42,17.0,34.4,39.7,73.0,1.33,11.2,27.0,7.27,1.32,754.0,8.9,16.8,6.99,4.02,48.8,6.5,99.0,9.89,0.7,0.01,3.96,1.74,51.1,39.3,69.8,54.1,0.51,11.0,50.3,38.9,15.0,72.0
2025-06-23T13:04:15.823557,28.109198,-98.261287,Sample Location 62,7.9,28.8,36.6,61.9,1.3,4.6,84.0,6.79,2.2,221.0,10.9,24.6,6.22,1.85,20.5,20.9,133.5,7.59,1.63,0.02,3.7,0.38,45.7,54.6,75.8,67.5,0.45,35.8,72.6,41.7,28.4,58.7
2025-06-23T15:04:15.823557,32.671651,-75.922927,Sample Location 88,6.1,16.1,35.7,38.0,2.63,14.5,73.0,8.27,1.1,756.0,6.8,21.1,7.46,3.77,37.8,15.0,62.4,7.14,1.34,0.41,1.23,2.03,48.3,46.4,75.0,51.5,0.53,36.2,53.0,34.7,31.6,78.4
2025-06-23T17:04:15.823557,30.109979,-110.276532,Sample Location 74,21.8,55.9,29.0,78.2,1.3,11.4,27.0,6.67,4.93,731.0,7.7,20.9,7.35,3.43,36.4,12.6,153.3,2.2,0.07,0.94,1.8,9.0,60.9,51.9,67.5,68.6,0.48,11.1,71.3,42.9,26.4,55.3
2025-06-23T19:04:15.823557,44.479996,-104.384643,Sample Location 86,35.0,46.8,16.7,39.5,2.53,4.2,78.0,8.19,3.26,558.0,9.4,23.0,6.67,2.17,13.1,10.1,88.0,4.48,1.56,0.99,0.11,0.17,60.7,43.6,79.0,63.5,0.65,24.3,70.2,30.0,8.5,73.9
2025-06-23T21:04:15.823557,30.078605,-100.515972,Sample Location 11,20.8,28.6,45.3,57.2,1.6,2.4,20.0,6.61,3.63,680.0,6.3,18.5,6.49,4.29,25.4,12.1,152.5,9.61,0.58,0.36,1.63,7.81,62.8,35.5,60.5,68.4,0.59,13.5,76.8,59.4,29.2,71.1
2025-06-23T23:04:15.823557,35.201815,-115.103173,Sample Location 98,6.1,19.9,37.6,60.3,1.15,11.8,79.0,6.85,3.75,704.0,10.8,17.3,6.66,2.97,38.8,19.6,111.6,1.85,0.52,0.33,2.86,11.13,57.7,44.1,78.9,57.5,0.49,19.1,71.7,10.1,17.1,83.2
2025-06-24T01:04:15.823557,42.306673,-83.853741,Sample Location 57,22.8,21.8,21.8,73.8,1.51,9.5,67.0,7.43,0.78,337.0,7.1,24.8,6.87,2.49,27.1,11.8,135.3,1.74,1.5,0.34,0.11,8.76,64.0,52.2,76.4,65.1,0.34,26.9,65.8,54.5,23.0,56.1
2025-06-24T03:04:15.823557,36.593842,-81.306907,Sample Location 73,17.8,45.8,38.9,31.1,0.82,12.2,49.0,7.44,4.12,463.0,9.5,19.3,6.59,3.43,10.7,5.6,83.4,6.4,1.6,0.2,1.35,10.21,62.2,50.3,61.0,64.2,0.51,22.4,40.3,14.1,20.2,61.5
2025-06-24T05:04:15.823557,29.593399,-99.648249,Sample Location 38,18.8,47.7,18.9,71.5,1.39,4.5,86.0,8.3,3.16,226.0,7.0,21.4,6.02,1.35,16.4,13.5,157.3,6.32,0.01,0.58,3.51,2.22,55.7,41.3,76.6,54.9,0.5,36.9,46.1,42.7,25.4,76.3
2025-06-24T07:04:15.823557,42.397159,-74.985675,Sample Location 29,26.0,36.4,17.9,70.8,0.75,4.7,55.0,7.0,3.09,607.0,7.4,16.5,7.27,3.97,41.0,18.3,99.0,2.96,1.75,0.86,2.25,10.53,57.5,37.1,67.9,58.9,0.66,16.6,77.6,44.8,17.0,63.7
2025-06-24T09:04:15.823557,47.239636,-80.271141,Sample Location 39,15.3,37.7,34.6,77.4,1.42,14.5,26.0,7.12,3.03,574.0,10.8,22.7,6.36,3.62,36.5,6.6,179.9,4.69,0.96,0.65,4.13,9.18,60.1,40.1,64.0,69.7,0.33,26.0,23.8,13.3,37.5,53.8
2025-06-24T11:04:15.823557,46.42268,-84.229231,Sample Location 88,20.1,41.2,36.2,73.6,1.43,2.8,49.0,7.4,1.93,277.0,11.9,23.5,7.16,3.16,46.4,17.9,80.4,6.75,1.23,0.48,4.62,6.54,59.7,54.4,74.7,63.8,0.6,27.9,33.1,29.9,19.9,65.6
